ASV_ID,Cluster_ID
ASV13268,-1
ASV13269,-1
ASV13270,-1
ASV13271,691
ASV13272,691
ASV13273,691
ASV13274,691
ASV13275,691
ASV13276,-1
ASV13277,-1
ASV13278,647
ASV13279,39
ASV13280,691
ASV13281,-1
ASV13282,691
ASV13283,-1
ASV13284,-1
ASV13285,-1
ASV13286,-1
ASV13287,691
ASV13288,691
ASV13289,691
ASV13290,-1
ASV13291,691
ASV13292,691
ASV13293,691
ASV13294,691
ASV13295,-1
ASV13296,583
ASV13297,-1
ASV13298,-1
ASV13299,-1
ASV13300,-1
ASV13301,557
ASV13302,-1
ASV13303,-1
ASV13304,289
ASV13305,691
ASV13306,-1
ASV13307,-1
ASV13308,-1
ASV13309,-1
ASV13310,-1
ASV13311,-1
ASV13312,-1
ASV13313,-1
ASV13314,-1
ASV13315,298
ASV13316,-1
ASV13317,-1
ASV13318,-1
ASV13319,564
ASV13320,691
ASV13321,576
ASV13322,-1
ASV13323,-1
ASV13324,-1
ASV13325,-1
ASV13326,691
ASV13327,691
ASV13328,-1
ASV13329,-1
ASV13330,-1
ASV13331,691
ASV13332,-1
ASV13333,652
ASV13334,-1
ASV13335,691
ASV13336,-1
ASV13337,-1
ASV13338,-1
ASV13339,243
ASV13340,-1
ASV13341,-1
ASV13342,-1
ASV13343,691
ASV13344,691
ASV13345,-1
ASV13346,691
ASV13347,-1
ASV13348,678
ASV13349,-1
ASV13350,146
ASV13351,-1
ASV13352,691
ASV13353,-1
ASV13354,-1
ASV13355,691
ASV13356,691
ASV13357,-1
ASV13358,674
ASV13359,691
ASV13360,-1
ASV13361,-1
ASV13362,691
ASV13363,-1
ASV13364,-1
ASV13365,-1
ASV13366,575
ASV13367,-1
ASV13368,-1
ASV13369,-1
ASV13370,-1
ASV13371,468
ASV13372,468
ASV13373,218
ASV13374,-1
ASV13375,-1
ASV13376,-1
ASV13377,691
ASV13378,691
ASV13379,691
ASV13380,-1
ASV13381,-1
ASV13382,691
ASV13383,-1
ASV13384,-1
ASV13385,-1
ASV13386,-1
ASV13387,691
ASV13388,669
ASV13389,-1
ASV13390,691
ASV13391,691
ASV13392,-1
ASV13393,-1
ASV13394,67
ASV13395,152
ASV13396,-1
ASV13397,-1
ASV13398,-1
ASV13399,-1
ASV13400,-1
ASV13401,691
ASV13402,-1
ASV13403,417
ASV13404,416
ASV13405,-1
ASV13406,691
ASV13407,-1
ASV13408,-1
ASV13409,517
ASV13410,-1
ASV13411,292
ASV13412,-1
ASV13413,-1
ASV13414,691
ASV13415,-1
ASV13416,691
ASV13417,691
ASV13418,691
ASV13419,-1
ASV13420,690
ASV13421,691
ASV13422,-1
ASV13423,691
ASV13424,-1
ASV13425,-1
ASV13426,-1
ASV13427,691
ASV13428,-1
ASV13429,691
ASV13430,691
ASV13431,-1
ASV13432,-1
ASV13433,691
ASV13434,-1
ASV13435,-1
ASV13436,691
ASV13437,691
ASV13438,-1
ASV13439,-1
ASV13440,-1
ASV13441,178
ASV13442,-1
ASV13443,691
ASV13444,-1
ASV13445,-1
ASV13446,531
ASV13447,-1
ASV13448,-1
ASV13449,-1
ASV13450,-1
ASV13451,691
ASV13452,691
ASV13453,-1
ASV13454,-1
ASV13455,691
ASV13456,-1
ASV13457,691
ASV13458,-1
ASV13459,691
ASV13460,501
ASV13461,-1
ASV13462,-1
ASV13463,691
ASV13464,691
ASV13465,-1
ASV13466,-1
ASV13467,691
ASV13468,-1
ASV13469,464
ASV13470,-1
ASV13471,-1
ASV13472,-1
ASV13473,691
ASV13474,691
ASV13475,691
ASV13476,359
ASV13477,-1
ASV13478,-1
ASV13479,691
ASV13480,630
ASV13481,-1
ASV13482,691
ASV13483,691
ASV13484,-1
ASV13485,-1
ASV13486,-1
ASV13487,691
ASV13488,-1
ASV13489,-1
ASV13490,691
ASV13491,691
ASV13492,691
ASV13493,-1
ASV13494,-1
ASV13495,691
ASV13496,-1
ASV13497,-1
ASV13498,421
ASV13499,288
ASV13500,78
ASV13501,-1
ASV13502,691
ASV13503,589
ASV13504,-1
ASV13505,-1
ASV13506,-1
ASV13507,-1
ASV13508,691
ASV13509,-1
ASV13510,691
ASV13511,691
ASV13512,691
ASV13513,691
ASV13514,540
ASV13515,396
ASV13516,149
ASV13517,-1
ASV13518,334
ASV13519,691
ASV13520,-1
ASV13521,691
ASV13522,-1
ASV13523,691
ASV13524,-1
ASV13525,503
ASV13526,691
ASV13527,-1
ASV13528,-1
ASV13529,-1
ASV13530,-1
ASV13531,-1
ASV13532,185
ASV13533,-1
ASV13534,325
ASV13535,506
ASV13536,258
ASV13537,289
ASV13538,-1
ASV13539,-1
ASV13540,-1
ASV13541,691
ASV13542,691
ASV13543,-1
ASV13544,-1
ASV13545,-1
ASV13546,691
ASV13547,-1
ASV13548,262
ASV13549,-1
ASV13550,-1
ASV13551,-1
ASV13552,387
ASV13553,611
ASV13554,-1
ASV13555,-1
ASV13556,38
ASV13557,691
ASV13558,-1
ASV13559,-1
ASV13560,-1
ASV13561,-1
ASV13562,-1
ASV13563,-1
ASV13564,-1
ASV13565,-1
ASV13566,317
ASV13567,152
ASV13568,-1
ASV13569,691
ASV13570,-1
ASV13571,676
ASV13572,691
ASV13573,691
ASV13574,-1
ASV13575,691
ASV13576,-1
ASV13577,-1
ASV13578,-1
ASV13579,432
ASV13580,-1
ASV13581,-1
ASV13582,-1
ASV13583,-1
ASV13584,691
ASV13585,691
ASV13586,161
ASV13587,-1
ASV13588,691
ASV13589,682
ASV13590,-1
ASV13591,691
ASV13592,688
ASV13593,-1
ASV13594,-1
ASV13595,691
ASV13596,691
ASV13597,-1
ASV13598,-1
ASV13599,-1
ASV13600,-1
ASV13601,-1
ASV13602,367
ASV13603,691
ASV13604,-1
ASV13605,95
ASV13606,474
ASV13607,-1
ASV13608,562
ASV13609,386
ASV13610,-1
ASV13611,611
ASV13612,678
ASV13613,-1
ASV13614,-1
ASV13615,313
ASV13616,-1
ASV13617,-1
ASV13618,-1
ASV13619,691
ASV13620,691
ASV13621,655
ASV13622,691
ASV13623,-1
ASV13624,691
ASV13625,39
ASV13626,691
ASV13627,396
ASV13628,519
ASV13629,-1
ASV13630,691
ASV13631,-1
ASV13632,-1
ASV13633,-1
ASV13634,-1
ASV13635,-1
ASV13636,-1
ASV13637,-1
ASV13638,-1
ASV13639,-1
ASV13640,-1
ASV13641,-1
ASV13642,-1
ASV13643,-1
ASV13644,-1
ASV13645,-1
ASV13646,-1
ASV13647,-1
ASV13648,-1
ASV13649,-1
ASV13650,691
ASV13651,691
ASV13652,691
ASV13653,691
ASV13654,-1
ASV13655,269
ASV13656,-1
ASV13657,691
ASV13658,-1
ASV13659,-1
ASV13660,606
ASV13661,-1
ASV13662,-1
ASV13663,223
ASV13664,-1
ASV13665,-1
ASV13666,-1
ASV13667,-1
ASV13668,-1
ASV13669,342
ASV13670,-1
ASV13671,89
ASV13672,-1
ASV13673,-1
ASV13674,-1
ASV13675,-1
ASV13676,-1
ASV13677,-1
ASV13678,-1
ASV13679,-1
ASV13680,691
ASV13681,-1
ASV13682,-1
ASV13683,-1
ASV13684,691
ASV13685,-1
ASV13686,-1
ASV13687,-1
ASV13688,-1
ASV13689,-1
ASV13690,-1
ASV13691,-1
ASV13692,691
ASV13693,-1
ASV13694,-1
ASV13695,329
ASV13696,-1
ASV13697,-1
ASV13698,691
ASV13699,-1
ASV13700,-1
ASV13701,-1
ASV13702,-1
ASV13703,-1
ASV13704,-1
ASV13705,-1
ASV13706,-1
ASV13707,-1
ASV13708,-1
ASV13709,427
ASV13710,234
ASV13711,475
ASV13712,247
ASV13713,-1
ASV13714,-1
ASV13715,-1
ASV13716,-1
ASV13717,-1
ASV13718,-1
ASV13719,98
ASV13720,-1
ASV13721,-1
ASV13722,-1
ASV13723,275
ASV13724,523
ASV13725,176
ASV13726,-1
ASV13727,-1
ASV13728,293
ASV13729,-1
ASV13730,331
ASV13731,554
ASV13732,-1
ASV13733,-1
ASV13734,-1
ASV13735,-1
ASV13736,691
ASV13737,666
ASV13738,-1
ASV13739,-1
ASV13740,-1
ASV13741,691
ASV13742,-1
ASV13743,-1
ASV13744,691
ASV13745,691
ASV13746,380
ASV13747,274
ASV13748,460
ASV13749,691
ASV13750,691
ASV13751,691
ASV13752,-1
ASV13753,-1
ASV13754,493
ASV13755,-1
ASV13756,674
ASV13757,691
ASV13758,691
ASV13759,433
ASV13760,405
ASV13761,-1
ASV13762,-1
ASV13763,-1
ASV13764,691
ASV13765,-1
ASV13766,-1
ASV13767,-1
ASV13768,687
ASV13769,-1
ASV13770,-1
ASV13771,536
ASV13772,-1
ASV13773,-1
ASV13774,-1
ASV13775,-1
ASV13776,-1
ASV13777,-1
ASV13778,-1
ASV13779,441
ASV13780,-1
ASV13781,691
ASV13782,691
ASV13783,691
ASV13784,-1
ASV13785,691
ASV13786,691
ASV13787,-1
ASV13788,-1
ASV13789,-1
ASV13790,-1
ASV13791,-1
ASV13792,-1
ASV13793,-1
ASV13794,-1
ASV13795,-1
ASV13796,-1
ASV13797,-1
ASV13798,516
ASV13799,-1
ASV13800,396
ASV13801,-1
ASV13802,-1
ASV13803,300
ASV13804,-1
ASV13805,-1
ASV13806,256
ASV13807,114
ASV13808,129
ASV13809,227
ASV13810,-1
ASV13811,-1
ASV13812,-1
ASV13813,415
ASV13814,290
ASV13815,-1
ASV13816,-1
ASV13817,-1
ASV13818,-1
ASV13819,-1
ASV13820,-1
ASV13821,-1
ASV13822,673
ASV13823,-1
ASV13824,485
ASV13825,691
ASV13826,-1
ASV13827,279
ASV13828,61
ASV13829,-1
ASV13830,308
ASV13831,333
ASV13832,-1
ASV13833,304
ASV13834,-1
ASV13835,691
ASV13836,15
ASV13837,691
ASV13838,-1
ASV13839,691
ASV13840,691
ASV13841,-1
ASV13842,-1
ASV13843,-1
ASV13844,-1
ASV13845,-1
ASV13846,631
ASV13847,-1
ASV13848,691
ASV13849,-1
ASV13850,8
ASV13851,-1
ASV13852,504
ASV13853,-1
ASV13854,-1
ASV13855,-1
ASV13856,-1
ASV13857,56
ASV13858,-1
ASV13859,334
ASV13860,-1
ASV13861,-1
ASV13862,-1
ASV13863,384
ASV13864,-1
ASV13865,-1
ASV13866,-1
ASV13867,-1
ASV13868,146
ASV13869,-1
ASV13870,-1
ASV13871,-1
ASV13872,-1
ASV13873,-1
ASV13874,673
ASV13875,-1
ASV13876,-1
ASV13877,673
ASV13878,691
ASV13879,-1
ASV13880,552
ASV13881,604
ASV13882,8
ASV13883,-1
ASV13884,394
ASV13885,-1
ASV13886,-1
ASV13887,66
ASV13888,-1
ASV13889,406
ASV13890,-1
ASV13891,-1
ASV13892,546
ASV13893,-1
ASV13894,691
ASV13895,-1
ASV13896,-1
ASV13897,-1
ASV13898,568
ASV13899,-1
ASV13900,-1
ASV13901,-1
ASV13902,254
ASV13903,293
ASV13904,-1
ASV13905,-1
ASV13906,-1
ASV13907,-1
ASV13908,-1
ASV13909,455
ASV13910,-1
ASV13911,-1
ASV13912,691
ASV13913,-1
ASV13914,-1
ASV13915,380
ASV13916,-1
ASV13917,340
ASV13918,151
ASV13919,395
ASV13920,-1
ASV13921,477
ASV13922,-1
ASV13923,-1
ASV13924,-1
ASV13925,-1
ASV13926,-1
ASV13927,-1
ASV13928,-1
ASV13929,-1
ASV13930,-1
ASV13931,293
ASV13932,-1
ASV13933,-1
ASV13934,104
ASV13935,421
ASV13936,-1
ASV13937,-1
ASV13938,-1
ASV13939,-1
ASV13940,-1
ASV13941,691
ASV13942,-1
ASV13943,18
ASV13944,192
ASV13945,691
ASV13946,691
ASV13947,-1
ASV13948,691
ASV13949,615
ASV13950,-1
ASV13951,-1
ASV13952,617
ASV13953,681
ASV13954,-1
ASV13955,-1
ASV13956,-1
ASV13957,-1
ASV13958,671
ASV13959,201
ASV13960,691
ASV13961,-1
ASV13962,-1
ASV13963,-1
ASV13964,-1
ASV13965,-1
ASV13966,400
ASV13967,-1
ASV13968,-1
ASV13969,-1
ASV13970,-1
ASV13971,-1
ASV13972,-1
ASV13973,691
ASV13974,691
ASV13975,-1
ASV13976,269
ASV13977,-1
ASV13978,360
ASV13979,319
ASV13980,293
ASV13981,-1
ASV13982,691
ASV13983,633
ASV13984,691
ASV13985,-1
ASV13986,-1
ASV13987,691
ASV13988,655
ASV13989,-1
ASV13990,-1
ASV13991,691
ASV13992,-1
ASV13993,691
ASV13994,-1
ASV13995,-1
ASV13996,484
ASV13997,71
ASV13998,-1
ASV13999,-1
ASV14000,-1
ASV14001,-1
ASV14002,691
ASV14003,3
ASV14004,691
ASV14005,-1
ASV14006,640
ASV14007,691
ASV14008,691
ASV14009,691
ASV14010,691
ASV14011,-1
ASV14012,691
ASV14013,691
ASV14014,-1
ASV14015,691
ASV14016,691
ASV14017,-1
ASV14018,-1
ASV14019,551
ASV14020,626
ASV14021,-1
ASV14022,506
ASV14023,78
ASV14024,-1
ASV14025,-1
ASV14026,691
ASV14027,-1
ASV14028,691
ASV14029,-1
ASV14030,691
ASV14031,691
ASV14032,-1
ASV14033,-1
ASV14034,-1
ASV14035,-1
ASV14036,691
ASV14037,-1
ASV14038,-1
ASV14039,-1
ASV14040,691
ASV14041,691
ASV14042,-1
ASV14043,691
ASV14044,-1
ASV14045,580
ASV14046,-1
ASV14047,57
ASV14048,691
ASV14049,691
ASV14050,-1
ASV14051,-1
ASV14052,691
ASV14053,410
ASV14054,-1
ASV14055,-1
ASV14056,185
ASV14057,-1
ASV14058,-1
ASV14059,401
ASV14060,-1
ASV14061,-1
ASV14062,-1
ASV14063,691
ASV14064,-1
ASV14065,-1
ASV14066,-1
ASV14067,-1
ASV14068,-1
ASV14069,537
ASV14070,-1
ASV14071,-1
ASV14072,605
ASV14073,-1
ASV14074,-1
ASV14075,-1
ASV14076,691
ASV14077,691
ASV14078,691
ASV14079,-1
ASV14080,-1
ASV14081,-1
ASV14082,-1
ASV14083,-1
ASV14084,-1
ASV14085,691
ASV14086,691
ASV14087,691
ASV14088,691
ASV14089,691
ASV14090,691
ASV14091,691
ASV14092,691
ASV14093,691
ASV14094,691
ASV14095,252
ASV14096,-1
ASV14097,691
ASV14098,-1
ASV14099,691
ASV14100,691
ASV14101,-1
ASV14102,-1
ASV14103,-1
ASV14104,-1
ASV14105,691
ASV14106,691
ASV14107,691
ASV14108,150
ASV14109,342
ASV14110,109
ASV14111,-1
ASV14112,-1
ASV14113,609
ASV14114,691
ASV14115,691
ASV14116,193
ASV14117,691
ASV14118,-1
ASV14119,691
ASV14120,691
ASV14121,691
ASV14122,691
ASV14123,-1
ASV14124,-1
ASV14125,-1
ASV14126,-1
ASV14127,691
ASV14128,-1
ASV14129,359
ASV14130,-1
ASV14131,662
ASV14132,691
ASV14133,-1
ASV14134,691
ASV14135,-1
ASV14136,-1
ASV14137,422
ASV14138,-1
ASV14139,-1
ASV14140,-1
ASV14141,691
ASV14142,-1
ASV14143,691
ASV14144,-1
ASV14145,-1
ASV14146,-1
ASV14147,-1
ASV14148,-1
ASV14149,-1
ASV14150,-1
ASV14151,-1
ASV14152,-1
ASV14153,-1
ASV14154,-1
ASV14155,-1
ASV14156,-1
ASV14157,691
ASV14158,691
ASV14159,472
ASV14160,691
ASV14161,691
ASV14162,691
ASV14163,535
ASV14164,600
ASV14165,-1
ASV14166,-1
ASV14167,-1
ASV14168,-1
ASV14169,522
ASV14170,396
ASV14171,-1
ASV14172,102
ASV14173,652
ASV14174,-1
ASV14175,-1
ASV14176,-1
ASV14177,366
ASV14178,-1
ASV14179,431
ASV14180,-1
ASV14181,-1
ASV14182,-1
ASV14183,691
ASV14184,691
ASV14185,-1
ASV14186,691
ASV14187,691
ASV14188,-1
ASV14189,-1
ASV14190,-1
ASV14191,-1
ASV14192,691
ASV14193,691
ASV14194,-1
ASV14195,-1
ASV14196,691
ASV14197,655
ASV14198,596
ASV14199,-1
ASV14200,-1
ASV14201,359
ASV14202,1
ASV14203,394
ASV14204,-1
ASV14205,-1
ASV14206,-1
ASV14207,-1
ASV14208,-1
ASV14209,691
ASV14210,-1
ASV14211,-1
ASV14212,691
ASV14213,400
ASV14214,634
ASV14215,-1
ASV14216,631
ASV14217,630
ASV14218,-1
ASV14219,691
ASV14220,-1
ASV14221,-1
ASV14222,-1
ASV14223,-1
ASV14224,-1
ASV14225,-1
ASV14226,-1
ASV14227,-1
ASV14228,691
ASV14229,683
ASV14230,691
ASV14231,685
ASV14232,542
ASV14233,691
ASV14234,-1
ASV14235,691
ASV14236,691
ASV14237,691
ASV14238,-1
ASV14239,-1
ASV14240,-1
ASV14241,507
ASV14242,-1
ASV14243,-1
ASV14244,-1
ASV14245,691
ASV14246,691
ASV14247,691
ASV14248,-1
ASV14249,-1
ASV14250,691
ASV14251,691
ASV14252,691
ASV14253,-1
ASV14254,4
ASV14255,-1
ASV14256,691
ASV14257,-1
ASV14258,-1
ASV14259,-1
ASV14260,691
ASV14261,585
ASV14262,-1
ASV14263,359
ASV14264,-1
ASV14265,99
ASV14266,631
ASV14267,-1
ASV14268,691
ASV14269,691
ASV14270,647
ASV14271,691
ASV14272,-1
ASV14273,-1
ASV14274,595
ASV14275,691
ASV14276,691
ASV14277,-1
ASV14278,691
ASV14279,-1
ASV14280,-1
ASV14281,-1
ASV14282,-1
ASV14283,621
ASV14284,199
ASV14285,-1
ASV14286,100
ASV14287,691
ASV14288,691
ASV14289,417
ASV14290,-1
ASV14291,691
ASV14292,691
ASV14293,-1
ASV14294,691
ASV14295,691
ASV14296,-1
ASV14297,-1
ASV14298,-1
ASV14299,691
ASV14300,-1
ASV14301,-1
ASV14302,-1
ASV14303,-1
ASV14304,691
ASV14305,-1
ASV14306,568
ASV14307,-1
ASV14308,-1
ASV14309,-1
ASV14310,626
ASV14311,519
ASV14312,-1
ASV14313,-1
ASV14314,-1
ASV14315,691
ASV14316,-1
ASV14317,691
ASV14318,-1
ASV14319,265
ASV14320,614
ASV14321,-1
ASV14322,-1
ASV14323,-1
ASV14324,-1
ASV14325,-1
ASV14326,-1
ASV14327,-1
ASV14328,-1
ASV14329,495
ASV14330,575
ASV14331,398
ASV14332,291
ASV14333,691
ASV14334,-1
ASV14335,-1
ASV14336,611
ASV14337,691
ASV14338,691
ASV14339,-1
ASV14340,691
ASV14341,691
ASV14342,-1
ASV14343,-1
ASV14344,-1
ASV14345,-1
ASV14346,-1
ASV14347,-1
ASV14348,85
ASV14349,-1
ASV14350,-1
ASV14351,-1
ASV14352,-1
ASV14353,294
ASV14354,-1
ASV14355,691
ASV14356,-1
ASV14357,691
ASV14358,691
ASV14359,-1
ASV14360,691
ASV14361,-1
ASV14362,-1
ASV14363,-1
ASV14364,582
ASV14365,-1
ASV14366,691
ASV14367,429
ASV14368,-1
ASV14369,-1
ASV14370,-1
ASV14371,-1
ASV14372,-1
ASV14373,326
ASV14374,350
ASV14375,-1
ASV14376,-1
ASV14377,584
ASV14378,-1
ASV14379,-1
ASV14380,676
ASV14381,618
ASV14382,-1
ASV14383,-1
ASV14384,-1
ASV14385,691
ASV14386,-1
ASV14387,237
ASV14388,678
ASV14389,-1
ASV14390,-1
ASV14391,-1
ASV14392,-1
ASV14393,-1
ASV14394,-1
ASV14395,667
ASV14396,691
ASV14397,-1
ASV14398,691
ASV14399,-1
ASV14400,-1
ASV14401,-1
ASV14402,-1
ASV14403,60
ASV14404,-1
ASV14405,-1
ASV14406,508
ASV14407,691
ASV14408,691
ASV14409,691
ASV14410,-1
ASV14411,318
ASV14412,370
ASV14413,-1
ASV14414,-1
ASV14415,365
ASV14416,691
ASV14417,691
ASV14418,691
ASV14419,-1
ASV14420,-1
ASV14421,-1
ASV14422,-1
ASV14423,187
ASV14424,-1
ASV14425,-1
ASV14426,305
ASV14427,263
ASV14428,-1
ASV14429,346
ASV14430,2
ASV14431,691
ASV14432,691
ASV14433,691
ASV14434,-1
ASV14435,-1
ASV14436,-1
ASV14437,691
ASV14438,-1
ASV14439,691
ASV14440,423
ASV14441,-1
ASV14442,-1
ASV14443,691
ASV14444,688
ASV14445,325
ASV14446,-1
ASV14447,-1
ASV14448,691
ASV14449,689
ASV14450,691
ASV14451,676
ASV14452,691
ASV14453,691
ASV14454,-1
ASV14455,-1
ASV14456,-1
ASV14457,-1
ASV14458,691
ASV14459,-1
ASV14460,-1
ASV14461,-1
ASV14462,-1
ASV14463,-1
ASV14464,-1
ASV14465,-1
ASV14466,361
ASV14467,-1
ASV14468,518
ASV14469,-1
ASV14470,-1
ASV14471,-1
ASV14472,546
ASV14473,-1
ASV14474,-1
ASV14475,-1
ASV14476,-1
ASV14477,-1
ASV14478,691
ASV14479,-1
ASV14480,691
ASV14481,-1
ASV14482,280
ASV14483,-1
ASV14484,-1
ASV14485,-1
ASV14486,-1
ASV14487,-1
ASV14488,-1
ASV14489,691
ASV14490,691
ASV14491,691
ASV14492,-1
ASV14493,-1
ASV14494,-1
ASV14495,691
ASV14496,691
ASV14497,691
ASV14498,691
ASV14499,628
ASV14500,691
ASV14501,-1
ASV14502,-1
ASV14503,294
ASV14504,691
ASV14505,-1
ASV14506,691
ASV14507,691
ASV14508,-1
ASV14509,691
ASV14510,691
ASV14511,691
ASV14512,188
ASV14513,683
ASV14514,-1
ASV14515,691
ASV14516,682
ASV14517,-1
ASV14518,691
ASV14519,691
ASV14520,-1
ASV14521,691
ASV14522,691
ASV14523,162
ASV14524,691
ASV14525,691
ASV14526,-1
ASV14527,691
ASV14528,691
ASV14529,691
ASV14530,-1
ASV14531,-1
ASV14532,-1
ASV14533,-1
ASV14534,691
ASV14535,-1
ASV14536,690
ASV14537,691
ASV14538,-1
ASV14539,-1
ASV14540,-1
ASV14541,402
ASV14542,-1
ASV14543,80
ASV14544,691
ASV14545,691
ASV14546,-1
ASV14547,689
ASV14548,-1
ASV14549,691
ASV14550,691
ASV14551,691
ASV14552,691
ASV14553,691
ASV14554,540
ASV14555,-1
ASV14556,-1
ASV14557,227
ASV14558,382
ASV14559,691
ASV14560,691
ASV14561,691
ASV14562,691
ASV14563,85
ASV14564,691
ASV14565,691
ASV14566,-1
ASV14567,691
ASV14568,-1
ASV14569,691
ASV14570,691
ASV14571,691
ASV14572,-1
ASV14573,691
ASV14574,-1
ASV14575,691
ASV14576,585
ASV14577,691
ASV14578,-1
ASV14579,691
ASV14580,691
ASV14581,-1
ASV14582,691
ASV14583,278
ASV14584,507
ASV14585,691
ASV14586,-1
ASV14587,691
ASV14588,-1
ASV14589,691
ASV14590,-1
ASV14591,691
ASV14592,-1
ASV14593,-1
ASV14594,-1
ASV14595,-1
ASV14596,691
ASV14597,-1
ASV14598,691
ASV14599,691
ASV14600,-1
ASV14601,-1
ASV14602,-1
ASV14603,-1
ASV14604,-1
ASV14605,-1
ASV14606,-1
ASV14607,-1
ASV14608,691
ASV14609,-1
ASV14610,-1
ASV14611,691
ASV14612,691
ASV14613,691
ASV14614,691
ASV14615,691
ASV14616,691
ASV14617,-1
ASV14618,691
ASV14619,691
ASV14620,691
ASV14621,-1
ASV14622,-1
ASV14623,-1
ASV14624,-1
ASV14625,-1
ASV14626,691
ASV14627,584
ASV14628,582
ASV14629,-1
ASV14630,691
ASV14631,-1
ASV14632,691
ASV14633,-1
ASV14634,-1
ASV14635,-1
ASV14636,-1
ASV14637,691
ASV14638,-1
ASV14639,-1
ASV14640,-1
ASV14641,-1
ASV14642,-1
ASV14643,135
ASV14644,-1
ASV14645,503
ASV14646,-1
ASV14647,-1
ASV14648,305
ASV14649,-1
ASV14650,-1
ASV14651,672
ASV14652,-1
ASV14653,-1
ASV14654,-1
ASV14655,691
ASV14656,691
ASV14657,-1
ASV14658,396
ASV14659,-1
ASV14660,-1
ASV14661,691
ASV14662,-1
ASV14663,-1
ASV14664,468
ASV14665,-1
ASV14666,625
ASV14667,691
ASV14668,-1
ASV14669,-1
ASV14670,-1
ASV14671,-1
ASV14672,623
ASV14673,582
ASV14674,691
ASV14675,691
ASV14676,-1
ASV14677,-1
ASV14678,-1
ASV14679,494
ASV14680,442
ASV14681,-1
ASV14682,448
ASV14683,-1
ASV14684,-1
ASV14685,-1
ASV14686,-1
ASV14687,-1
ASV14688,-1
ASV14689,691
ASV14690,-1
ASV14691,-1
ASV14692,651
ASV14693,691
ASV14694,-1
ASV14695,691
ASV14696,-1
ASV14697,-1
ASV14698,-1
ASV14699,-1
ASV14700,-1
ASV14701,691
ASV14702,-1
ASV14703,-1
ASV14704,124
ASV14705,-1
ASV14706,-1
ASV14707,-1
ASV14708,691
ASV14709,691
ASV14710,691
ASV14711,691
ASV14712,-1
ASV14713,-1
ASV14714,-1
ASV14715,-1
ASV14716,589
ASV14717,508
ASV14718,25
ASV14719,-1
ASV14720,-1
ASV14721,691
ASV14722,-1
ASV14723,-1
ASV14724,-1
ASV14725,-1
ASV14726,-1
ASV14727,691
ASV14728,691
ASV14729,-1
ASV14730,691
ASV14731,-1
ASV14732,-1
ASV14733,-1
ASV14734,691
ASV14735,-1
ASV14736,691
ASV14737,124
ASV14738,-1
ASV14739,185
ASV14740,305
ASV14741,-1
ASV14742,-1
ASV14743,554
ASV14744,691
ASV14745,691
ASV14746,-1
ASV14747,691
ASV14748,-1
ASV14749,-1
ASV14750,-1
ASV14751,691
ASV14752,-1
ASV14753,691
ASV14754,691
ASV14755,691
ASV14756,691
ASV14757,-1
ASV14758,-1
ASV14759,691
ASV14760,542
ASV14761,-1
ASV14762,-1
ASV14763,-1
ASV14764,-1
ASV14765,691
ASV14766,95
ASV14767,-1
ASV14768,-1
ASV14769,-1
ASV14770,-1
ASV14771,-1
ASV14772,190
ASV14773,609
ASV14774,119
ASV14775,691
ASV14776,691
ASV14777,691
ASV14778,-1
ASV14779,603
ASV14780,691
ASV14781,-1
ASV14782,-1
ASV14783,-1
ASV14784,-1
ASV14785,-1
ASV14786,476
ASV14787,691
ASV14788,691
ASV14789,691
ASV14790,-1
ASV14791,-1
ASV14792,672
ASV14793,-1
ASV14794,-1
ASV14795,670
ASV14796,594
ASV14797,-1
ASV14798,382
ASV14799,-1
ASV14800,158
ASV14801,-1
ASV14802,-1
ASV14803,-1
ASV14804,-1
ASV14805,-1
ASV14806,-1
ASV14807,424
ASV14808,-1
ASV14809,-1
ASV14810,330
ASV14811,691
ASV14812,691
ASV14813,624
ASV14814,-1
ASV14815,-1
ASV14816,691
ASV14817,691
ASV14818,691
ASV14819,590
ASV14820,-1
ASV14821,668
ASV14822,-1
ASV14823,-1
ASV14824,691
ASV14825,-1
ASV14826,-1
ASV14827,-1
ASV14828,691
ASV14829,691
ASV14830,-1
ASV14831,-1
ASV14832,389
ASV14833,-1
ASV14834,94
ASV14835,-1
ASV14836,-1
ASV14837,-1
ASV14838,-1
ASV14839,-1
ASV14840,-1
ASV14841,-1
ASV14842,-1
ASV14843,380
ASV14844,-1
ASV14845,-1
ASV14846,-1
ASV14847,-1
ASV14848,-1
ASV14849,-1
ASV14850,-1
ASV14851,-1
ASV14852,691
ASV14853,-1
ASV14854,-1
ASV14855,255
ASV14856,298
ASV14857,-1
ASV14858,-1
ASV14859,606
ASV14860,-1
ASV14861,-1
ASV14862,-1
ASV14863,691
ASV14864,-1
ASV14865,-1
ASV14866,-1
ASV14867,663
ASV14868,486
ASV14869,674
ASV14870,-1
ASV14871,-1
ASV14872,-1
ASV14873,-1
ASV14874,-1
ASV14875,691
ASV14876,-1
ASV14877,-1
ASV14878,299
ASV14879,-1
ASV14880,-1
ASV14881,-1
ASV14882,-1
ASV14883,-1
ASV14884,568
ASV14885,-1
ASV14886,-1
ASV14887,-1
ASV14888,-1
ASV14889,-1
ASV14890,-1
ASV14891,-1
ASV14892,-1
ASV14893,424
ASV14894,-1
ASV14895,-1
ASV14896,255
ASV14897,547
ASV14898,-1
ASV14899,-1
ASV14900,-1
